,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,askCloseDelta,midCloseDelta,bidCloseDelta,openCloseDelta,target
89,89,AUDUSD,H1,2021-07-07 20:00:00,2021-07-07T20:00:00,2120,0.7487,0.74873,0.74818,0.74842,0.7487,0.74873,0.74818,0.74842,0.7487,0.74873,0.74818,0.74842,-0.000140000000000029,-0.000140000000000029,-0.000140000000000029,-0.000280000000000058,-0.00012999999999996348
90,90,AUDUSD,H1,2021-07-07 21:00:00,2021-07-07T21:00:00,12845,0.74842,0.75065,0.748,0.74859,0.74842,0.75065,0.748,0.74859,0.74842,0.75065,0.748,0.74859,-0.00039999999999995595,-0.00039999999999995595,-0.00039999999999995595,0.00017000000000000348,0.0004899999999999904
91,91,AUDUSD,H1,2021-07-07 22:00:00,2021-07-07T22:00:00,3965,0.74859,0.74874,0.74777,0.74828,0.74859,0.74874,0.74777,0.74828,0.74859,0.74874,0.74777,0.74828,-0.00012999999999996348,-0.00012999999999996348,-0.00012999999999996348,-0.00031000000000003247,0.00012000000000000899
92,92,AUDUSD,H1,2021-07-07 23:00:00,2021-07-07T23:00:00,1168,0.74828,0.74849,0.74777,0.74819,0.74828,0.74849,0.74777,0.74819,0.74828,0.74849,0.74777,0.74819,0.0004899999999999904,0.0004899999999999904,0.0004899999999999904,-8.999999999992347e-05,-0.0018700000000000383
93,93,AUDUSD,H1,2021-07-08 00:00:00,2021-07-08T00:00:00,182,0.74819,0.7486,0.74793,0.74815,0.74819,0.7486,0.74793,0.74815,0.74819,0.7486,0.74793,0.74815,0.00012000000000000899,0.00012000000000000899,0.00012000000000000899,-4.0000000000040004e-05,-0.0027000000000000357
94,94,AUDUSD,H1,2021-07-08 01:00:00,2021-07-08T01:00:00,625,0.74832,0.74882,0.74817,0.74868,0.74832,0.74882,0.74817,0.74868,0.74832,0.74882,0.74817,0.74868,-0.0018700000000000383,-0.0018700000000000383,-0.0018700000000000383,0.00036000000000002697,-0.00046999999999997044
95,95,AUDUSD,H1,2021-07-08 02:00:00,2021-07-08T02:00:00,1147,0.74868,0.74872,0.74821,0.74827,0.74868,0.74872,0.74821,0.74827,0.74868,0.74872,0.74821,0.74827,-0.0027000000000000357,-0.0027000000000000357,-0.0027000000000000357,-0.00041000000000002146,0.0007700000000000484
96,96,AUDUSD,H1,2021-07-08 03:00:00,2021-07-08T03:00:00,4607,0.74827,0.74834,0.74657,0.74681,0.74827,0.74834,0.74657,0.74681,0.74827,0.74834,0.74657,0.74681,-0.00046999999999997044,-0.00046999999999997044,-0.00046999999999997044,-0.0014600000000000168,9.999999999998899e-05
97,97,AUDUSD,H1,2021-07-08 04:00:00,2021-07-08T04:00:00,3951,0.74681,0.74693,0.74555,0.74557,0.74681,0.74693,0.74555,0.74557,0.74681,0.74693,0.74555,0.74557,0.0007700000000000484,0.0007700000000000484,0.0007700000000000484,-0.0012400000000000189,-0.000260000000000038
98,98,AUDUSD,H1,2021-07-08 05:00:00,2021-07-08T05:00:00,3626,0.74557,0.74637,0.74542,0.74634,0.74557,0.74637,0.74542,0.74634,0.74557,0.74637,0.74542,0.74634,9.999999999998899e-05,9.999999999998899e-05,9.999999999998899e-05,0.0007700000000000484,-0.0025600000000000067
99,99,AUDUSD,H1,2021-07-08 06:00:00,2021-07-08T06:00:00,2108,0.74634,0.74662,0.74585,0.74634,0.74634,0.74662,0.74585,0.74634,0.74634,0.74662,0.74585,0.74634,-0.000260000000000038,-0.000260000000000038,-0.000260000000000038,0.0,-0.0021899999999999142
100,100,AUDUSD,H1,2021-07-08 07:00:00,2021-07-08T07:00:00,1677,0.74634,0.74677,0.7462,0.74644,0.74634,0.74677,0.7462,0.74644,0.74634,0.74677,0.7462,0.74644,-0.0025600000000000067,-0.0025600000000000067,-0.0025600000000000067,9.999999999998899e-05,-0.00017000000000000348
101,101,AUDUSD,H1,2021-07-08 08:00:00,2021-07-08T08:00:00,2987,0.74644,0.74644,0.74539,0.74608,0.74644,0.74644,0.74539,0.74608,0.74644,0.74644,0.74539,0.74608,-0.0021899999999999142,-0.0021899999999999142,-0.0021899999999999142,-0.00036000000000002697,-0.0001500000000000945
102,102,AUDUSD,H1,2021-07-08 09:00:00,2021-07-08T09:00:00,6070,0.74608,0.74619,0.74355,0.74388,0.74608,0.74619,0.74355,0.74388,0.74608,0.74619,0.74355,0.74388,-0.00017000000000000348,-0.00017000000000000348,-0.00017000000000000348,-0.0021999999999999797,-0.00041000000000002146
103,103,AUDUSD,H1,2021-07-08 10:00:00,2021-07-08T10:00:00,10875,0.74388,0.74435,0.74248,0.74389,0.74388,0.74435,0.74248,0.74389,0.74388,0.74435,0.74248,0.74389,-0.0001500000000000945,-0.0001500000000000945,-0.0001500000000000945,1.0000000000065512e-05,-0.0015100000000000113
104,104,AUDUSD,H1,2021-07-08 11:00:00,2021-07-08T11:00:00,9500,0.74389,0.74389,0.74253,0.74371,0.74389,0.74389,0.74253,0.74371,0.74389,0.74389,0.74253,0.74371,-0.00041000000000002146,-0.00041000000000002146,-0.00041000000000002146,-0.000180000000000069,-0.0006099999999999994
105,105,AUDUSD,H1,2021-07-08 12:00:00,2021-07-08T12:00:00,6128,0.74371,0.74437,0.74279,0.74374,0.74371,0.74437,0.74279,0.74374,0.74371,0.74437,0.74279,0.74374,-0.0015100000000000113,-0.0015100000000000113,-0.0015100000000000113,2.999999999997449e-05,0.0017900000000000693
106,106,AUDUSD,H1,2021-07-08 13:00:00,2021-07-08T13:00:00,8533,0.74374,0.74374,0.74175,0.7433,0.74374,0.74374,0.74175,0.7433,0.74374,0.74374,0.74175,0.7433,-0.0006099999999999994,-0.0006099999999999994,-0.0006099999999999994,-0.00043999999999999595,-0.00032999999999994145
107,107,AUDUSD,H1,2021-07-08 14:00:00,2021-07-08T14:00:00,5684,0.7433,0.74358,0.74221,0.74223,0.7433,0.74358,0.74221,0.74223,0.7433,0.74358,0.74221,0.74223,0.0017900000000000693,0.0017900000000000693,0.0017900000000000693,-0.0010700000000000154,-0.00036999999999998145
108,108,AUDUSD,H1,2021-07-08 15:00:00,2021-07-08T15:00:00,7990,0.74223,0.7435,0.74161,0.74269,0.74223,0.7435,0.74161,0.74269,0.74223,0.7435,0.74161,0.74269,-0.00032999999999994145,-0.00032999999999994145,-0.00032999999999994145,0.00046000000000001595,0.0018199999999999328
109,109,AUDUSD,H1,2021-07-08 16:00:00,2021-07-08T16:00:00,10449,0.7427,0.74505,0.74269,0.74402,0.7427,0.74505,0.74269,0.74402,0.7427,0.74505,0.74269,0.74402,-0.00036999999999998145,-0.00036999999999998145,-0.00036999999999998145,0.0013199999999999878,-0.0001100000000000545
110,110,AUDUSD,H1,2021-07-08 17:00:00,2021-07-08T17:00:00,14173,0.74402,0.74466,0.74218,0.74236,0.74402,0.74466,0.74218,0.74236,0.74402,0.74466,0.74218,0.74236,0.0018199999999999328,0.0018199999999999328,0.0018199999999999328,-0.0016599999999999948,-0.0017999999999999128
111,111,AUDUSD,H1,2021-07-08 18:00:00,2021-07-08T18:00:00,5954,0.74236,0.74392,0.74229,0.74365,0.74236,0.74392,0.74229,0.74365,0.74236,0.74392,0.74229,0.74365,-0.0001100000000000545,-0.0001100000000000545,-0.0001100000000000545,0.0012900000000000134,-0.0006199999999999539
112,112,AUDUSD,H1,2021-07-08 19:00:00,2021-07-08T19:00:00,2778,0.74365,0.7443,0.74358,0.74418,0.74365,0.7443,0.74358,0.74418,0.74365,0.7443,0.74358,0.74418,-0.0017999999999999128,-0.0017999999999999128,-0.0017999999999999128,0.0005299999999999194,0.00039000000000000146
113,113,AUDUSD,H1,2021-07-08 20:00:00,2021-07-08T20:00:00,2829,0.74418,0.74428,0.74347,0.74354,0.74418,0.74428,0.74347,0.74354,0.74418,0.74428,0.74347,0.74354,-0.0006199999999999539,-0.0006199999999999539,-0.0006199999999999539,-0.0006399999999999739,-0.00043000000000004146
114,114,AUDUSD,H1,2021-07-08 21:00:00,2021-07-08T21:00:00,2983,0.74354,0.74358,0.74233,0.74238,0.74354,0.74358,0.74233,0.74238,0.74354,0.74358,0.74233,0.74238,0.00039000000000000146,0.00039000000000000146,0.00039000000000000146,-0.0011599999999999389,9.999999999998899e-05
115,115,AUDUSD,H1,2021-07-08 22:00:00,2021-07-08T22:00:00,5025,0.74238,0.74293,0.74199,0.74292,0.74238,0.74293,0.74199,0.74292,0.74238,0.74293,0.74199,0.74292,-0.00043000000000004146,-0.00043000000000004146,-0.00043000000000004146,0.0005399999999999849,0.0007300000000000084
116,116,AUDUSD,H1,2021-07-08 23:00:00,2021-07-08T23:00:00,1380,0.74293,0.7431,0.74209,0.74277,0.74293,0.7431,0.74209,0.74277,0.74293,0.7431,0.74209,0.74277,9.999999999998899e-05,9.999999999998899e-05,9.999999999998899e-05,-0.00015999999999993797,-0.0005700000000000705
117,117,AUDUSD,H1,2021-07-09 00:00:00,2021-07-09T00:00:00,628,0.74234,0.7431,0.74216,0.74249,0.74234,0.7431,0.74216,0.74249,0.74234,0.7431,0.74216,0.74249,0.0007300000000000084,0.0007300000000000084,0.0007300000000000084,0.00014999999999998348,-0.0020700000000000163
118,118,AUDUSD,H1,2021-07-09 01:00:00,2021-07-09T01:00:00,835,0.74249,0.74329,0.74249,0.74287,0.74249,0.74329,0.74249,0.74287,0.74249,0.74329,0.74249,0.74287,-0.0005700000000000705,-0.0005700000000000705,-0.0005700000000000705,0.00038000000000004697,-0.0006499999999999284
119,119,AUDUSD,H1,2021-07-09 02:00:00,2021-07-09T02:00:00,1784,0.74287,0.74369,0.74259,0.74322,0.74287,0.74369,0.74259,0.74322,0.74287,0.74369,0.74259,0.74322,-0.0020700000000000163,-0.0020700000000000163,-0.0020700000000000163,0.00034999999999996145,0.0011200000000000099
120,120,AUDUSD,H1,2021-07-09 03:00:00,2021-07-09T03:00:00,4359,0.74322,0.74386,0.74221,0.7423,0.74322,0.74386,0.74221,0.7423,0.74322,0.74386,0.74221,0.7423,-0.0006499999999999284,-0.0006499999999999284,-0.0006499999999999284,-0.0009200000000000319,0.00030999999999992145
121,121,AUDUSD,H1,2021-07-09 04:00:00,2021-07-09T04:00:00,5496,0.7423,0.74241,0.7409,0.74115,0.7423,0.74241,0.7409,0.74115,0.7423,0.74241,0.7409,0.74115,0.0011200000000000099,0.0011200000000000099,0.0011200000000000099,-0.0011499999999999844,0.0005199999999999649
122,122,AUDUSD,H1,2021-07-09 05:00:00,2021-07-09T05:00:00,3878,0.74115,0.7419,0.741,0.74165,0.74115,0.7419,0.741,0.74165,0.74115,0.7419,0.741,0.74165,0.00030999999999992145,0.00030999999999992145,0.00030999999999992145,0.000500000000000056,-3.999999999992898e-05
123,123,AUDUSD,H1,2021-07-09 06:00:00,2021-07-09T06:00:00,3520,0.74165,0.7423,0.74148,0.74227,0.74165,0.7423,0.74148,0.74227,0.74165,0.7423,0.74148,0.74227,0.0005199999999999649,0.0005199999999999649,0.0005199999999999649,0.0006199999999999539,0.0011200000000000099
124,124,AUDUSD,H1,2021-07-09 07:00:00,2021-07-09T07:00:00,2657,0.74227,0.74235,0.7415,0.74196,0.74227,0.74235,0.7415,0.74196,0.74227,0.74235,0.7415,0.74196,-3.999999999992898e-05,-3.999999999992898e-05,-3.999999999992898e-05,-0.00031000000000003247,0.0019099999999999673
125,125,AUDUSD,H1,2021-07-09 08:00:00,2021-07-09T08:00:00,4229,0.74196,0.74298,0.74196,0.74279,0.74196,0.74298,0.74196,0.74279,0.74196,0.74298,0.74196,0.74279,0.0011200000000000099,0.0011200000000000099,0.0011200000000000099,0.0008299999999999974,0.001960000000000073
126,126,AUDUSD,H1,2021-07-09 09:00:00,2021-07-09T09:00:00,4014,0.74279,0.74289,0.74168,0.74192,0.74279,0.74289,0.74168,0.74192,0.74279,0.74289,0.74168,0.74192,0.0019099999999999673,0.0019099999999999673,0.0019099999999999673,-0.0008699999999999264,0.0019700000000000273
127,127,AUDUSD,H1,2021-07-09 10:00:00,2021-07-09T10:00:00,7858,0.74193,0.74436,0.74175,0.74391,0.74193,0.74436,0.74175,0.74391,0.74193,0.74436,0.74175,0.74391,0.001960000000000073,0.001960000000000073,0.001960000000000073,0.0019799999999999818,0.0006499999999999284
128,128,AUDUSD,H1,2021-07-09 11:00:00,2021-07-09T11:00:00,6835,0.74392,0.74481,0.74365,0.74383,0.74392,0.74481,0.74365,0.74383,0.74392,0.74481,0.74365,0.74383,0.0019700000000000273,0.0019700000000000273,0.0019700000000000273,-9.00000000000345e-05,0.0016699999999999493
129,129,AUDUSD,H1,2021-07-09 12:00:00,2021-07-09T12:00:00,7627,0.74383,0.74591,0.74362,0.74587,0.74383,0.74591,0.74362,0.74587,0.74383,0.74591,0.74362,0.74587,0.0006499999999999284,0.0006499999999999284,0.0006499999999999284,0.0020400000000000418,0.0006700000000000594
130,130,AUDUSD,H1,2021-07-09 13:00:00,2021-07-09T13:00:00,4281,0.74587,0.74635,0.74562,0.7458,0.74587,0.74635,0.74562,0.7458,0.74587,0.74635,0.74562,0.7458,0.0016699999999999493,0.0016699999999999493,0.0016699999999999493,-7.00000000000145e-05,0.0006000000000000449
131,131,AUDUSD,H1,2021-07-09 14:00:00,2021-07-09T14:00:00,4585,0.74581,0.74713,0.74578,0.74652,0.74581,0.74713,0.74578,0.74652,0.74581,0.74713,0.74578,0.74652,0.0006700000000000594,0.0006700000000000594,0.0006700000000000594,0.0007099999999999884,0.0005999999999999339
132,132,AUDUSD,H1,2021-07-09 15:00:00,2021-07-09T15:00:00,5053,0.74652,0.74775,0.74651,0.74747,0.74652,0.74775,0.74651,0.74747,0.74652,0.74775,0.74651,0.74747,0.0006000000000000449,0.0006000000000000449,0.0006000000000000449,0.0009500000000000064,0.00029000000000001247
133,133,AUDUSD,H1,2021-07-09 16:00:00,2021-07-09T16:00:00,6140,0.74748,0.74757,0.74655,0.74719,0.74748,0.74757,0.74655,0.74719,0.74748,0.74757,0.74655,0.74719,0.0005999999999999339,0.0005999999999999339,0.0005999999999999339,-0.00029000000000001247,0.0007300000000000084
134,134,AUDUSD,H1,2021-07-09 17:00:00,2021-07-09T17:00:00,7489,0.74719,0.74874,0.74718,0.74807,0.74719,0.74874,0.74718,0.74807,0.74719,0.74874,0.74718,0.74807,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,0.0008799999999999919,0.0006399999999999739
135,135,AUDUSD,H1,2021-07-09 18:00:00,2021-07-09T18:00:00,4445,0.74807,0.74852,0.74751,0.74779,0.74807,0.74852,0.74751,0.74779,0.74807,0.74852,0.74751,0.74779,0.0007300000000000084,0.0007300000000000084,0.0007300000000000084,-0.000280000000000058,0.0007099999999999884
136,136,AUDUSD,H1,2021-07-09 19:00:00,2021-07-09T19:00:00,2007,0.74779,0.74838,0.74779,0.74836,0.74779,0.74838,0.74779,0.74836,0.74779,0.74838,0.74779,0.74836,0.0006399999999999739,0.0006399999999999739,0.0006399999999999739,0.0005700000000000705,2.999999999997449e-05
137,137,AUDUSD,H1,2021-07-09 20:00:00,2021-07-09T20:00:00,1485,0.74836,0.74861,0.74828,0.74852,0.74836,0.74861,0.74828,0.74852,0.74836,0.74861,0.74828,0.74852,0.0007099999999999884,0.0007099999999999884,0.0007099999999999884,0.00015999999999993797,-0.0008299999999999974
138,138,AUDUSD,H1,2021-07-09 21:00:00,2021-07-09T21:00:00,1381,0.74851,0.74908,0.74845,0.749,0.74851,0.74908,0.74845,0.749,0.74851,0.74908,0.74845,0.749,2.999999999997449e-05,2.999999999997449e-05,2.999999999997449e-05,0.0004899999999999904,-0.00019000000000002348
139,139,AUDUSD,H1,2021-07-09 22:00:00,2021-07-09T22:00:00,1914,0.749,0.74924,0.74885,0.74923,0.749,0.74924,0.74885,0.74923,0.749,0.74924,0.74885,0.74923,-0.0008299999999999974,-0.0008299999999999974,-0.0008299999999999974,0.00022999999999995246,0.0005100000000000104
140,140,AUDUSD,H1,2021-07-09 23:00:00,2021-07-09T23:00:00,1471,0.74923,0.74935,0.74843,0.74903,0.74923,0.74935,0.74843,0.74903,0.74923,0.74935,0.74843,0.74903,-0.00019000000000002348,-0.00019000000000002348,-0.00019000000000002348,-0.00019999999999997797,-0.0009599999999999609
141,141,AUDUSD,H1,2021-07-12 00:00:00,2021-07-12T00:00:00,188,0.74781,0.74895,0.74726,0.7484,0.74781,0.74895,0.74726,0.7484,0.74781,0.74895,0.74726,0.7484,0.0005100000000000104,0.0005100000000000104,0.0005100000000000104,0.0005899999999999794,-0.0017699999999999383
142,142,AUDUSD,H1,2021-07-12 01:00:00,2021-07-12T01:00:00,1610,0.7484,0.74924,0.74839,0.74884,0.7484,0.74924,0.74839,0.74884,0.7484,0.74924,0.74839,0.74884,-0.0009599999999999609,-0.0009599999999999609,-0.0009599999999999609,0.00043999999999999595,-0.00024000000000001798
143,143,AUDUSD,H1,2021-07-12 02:00:00,2021-07-12T02:00:00,1022,0.74884,0.74908,0.74851,0.74891,0.74884,0.74908,0.74851,0.74891,0.74884,0.74908,0.74851,0.74891,-0.0017699999999999383,-0.0017699999999999383,-0.0017699999999999383,7.00000000000145e-05,-7.00000000000145e-05
144,144,AUDUSD,H1,2021-07-12 03:00:00,2021-07-12T03:00:00,3108,0.74891,0.74897,0.74755,0.74788,0.74891,0.74897,0.74755,0.74788,0.74891,0.74897,0.74755,0.74788,-0.00024000000000001798,-0.00024000000000001798,-0.00024000000000001798,-0.0010299999999999754,-0.00019000000000002348
145,145,AUDUSD,H1,2021-07-12 04:00:00,2021-07-12T04:00:00,2532,0.74806,0.74849,0.74694,0.74714,0.74806,0.74849,0.74694,0.74714,0.74806,0.74849,0.74694,0.74714,-7.00000000000145e-05,-7.00000000000145e-05,-7.00000000000145e-05,-0.0009199999999999209,0.00029000000000001247
146,146,AUDUSD,H1,2021-07-12 05:00:00,2021-07-12T05:00:00,3252,0.74713,0.74803,0.74713,0.74764,0.74713,0.74803,0.74713,0.74764,0.74713,0.74803,0.74713,0.74764,-0.00019000000000002348,-0.00019000000000002348,-0.00019000000000002348,0.0005100000000000104,-0.0007499999999999174
147,147,AUDUSD,H1,2021-07-12 06:00:00,2021-07-12T06:00:00,2483,0.74764,0.74796,0.74682,0.74707,0.74764,0.74796,0.74682,0.74707,0.74764,0.74796,0.74682,0.74707,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,-0.0005699999999999594,-0.0004899999999999904
148,148,AUDUSD,H1,2021-07-12 07:00:00,2021-07-12T07:00:00,1521,0.74707,0.7475,0.74677,0.74745,0.74707,0.7475,0.74677,0.74745,0.74707,0.7475,0.74677,0.74745,-0.0007499999999999174,-0.0007499999999999174,-0.0007499999999999174,0.00037999999999993594,0.00029000000000001247
149,149,AUDUSD,H1,2021-07-12 08:00:00,2021-07-12T08:00:00,1790,0.74745,0.74764,0.74686,0.74736,0.74745,0.74764,0.74686,0.74736,0.74745,0.74764,0.74686,0.74736,-0.0004899999999999904,-0.0004899999999999904,-0.0004899999999999904,-8.999999999992347e-05,-0.0008500000000000174
150,150,AUDUSD,H1,2021-07-12 09:00:00,2021-07-12T09:00:00,2099,0.74729,0.74756,0.74644,0.7467,0.74729,0.74756,0.74644,0.7467,0.74729,0.74756,0.74644,0.7467,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,-0.0005899999999999794,-0.0019000000000000128
151,151,AUDUSD,H1,2021-07-12 10:00:00,2021-07-12T10:00:00,5426,0.7467,0.74732,0.74608,0.74687,0.7467,0.74732,0.74608,0.74687,0.7467,0.74732,0.74608,0.74687,-0.0008500000000000174,-0.0008500000000000174,-0.0008500000000000174,0.00017000000000000348,-0.0007900000000000684
152,152,AUDUSD,H1,2021-07-12 11:00:00,2021-07-12T11:00:00,4139,0.74687,0.74756,0.74664,0.74699,0.74687,0.74756,0.74664,0.74699,0.74687,0.74756,0.74664,0.74699,-0.0019000000000000128,-0.0019000000000000128,-0.0019000000000000128,0.00012000000000000899,0.0012400000000000189
153,153,AUDUSD,H1,2021-07-12 12:00:00,2021-07-12T12:00:00,3395,0.74699,0.74733,0.74584,0.74602,0.74699,0.74733,0.74584,0.74602,0.74699,0.74733,0.74584,0.74602,-0.0007900000000000684,-0.0007900000000000684,-0.0007900000000000684,-0.0009700000000000264,0.0023800000000000487
154,154,AUDUSD,H1,2021-07-12 13:00:00,2021-07-12T13:00:00,3922,0.74602,0.74645,0.74479,0.74509,0.74602,0.74645,0.74479,0.74509,0.74602,0.74645,0.74479,0.74509,0.0012400000000000189,0.0012400000000000189,0.0012400000000000189,-0.0009299999999999864,0.00270999999999999
155,155,AUDUSD,H1,2021-07-12 14:00:00,2021-07-12T14:00:00,2722,0.74509,0.74574,0.745,0.74523,0.74509,0.74574,0.745,0.74523,0.74509,0.74574,0.745,0.74523,0.0023800000000000487,0.0023800000000000487,0.0023800000000000487,0.00013999999999991797,0.0013100000000000334
156,156,AUDUSD,H1,2021-07-12 15:00:00,2021-07-12T15:00:00,4577,0.74523,0.74687,0.74523,0.74633,0.74523,0.74687,0.74523,0.74633,0.74523,0.74687,0.74523,0.74633,0.00270999999999999,0.00270999999999999,0.00270999999999999,0.001100000000000101,-0.00034000000000000696
157,157,AUDUSD,H1,2021-07-12 16:00:00,2021-07-12T16:00:00,6263,0.74633,0.74772,0.74598,0.74761,0.74633,0.74772,0.74598,0.74761,0.74633,0.74772,0.74598,0.74761,0.0013100000000000334,0.0013100000000000334,0.0013100000000000334,0.0012799999999999478,-0.0017900000000000693
158,158,AUDUSD,H1,2021-07-12 17:00:00,2021-07-12T17:00:00,7489,0.74762,0.74953,0.74716,0.74904,0.74762,0.74953,0.74716,0.74904,0.74762,0.74953,0.74716,0.74904,-0.00034000000000000696,-0.00034000000000000696,-0.00034000000000000696,0.0014200000000000879,-0.0013400000000000079
159,159,AUDUSD,H1,2021-07-12 18:00:00,2021-07-12T18:00:00,3845,0.74904,0.74914,0.74847,0.74892,0.74904,0.74914,0.74847,0.74892,0.74904,0.74914,0.74847,0.74892,-0.0017900000000000693,-0.0017900000000000693,-0.0017900000000000693,-0.00012000000000000899,0.0009500000000000064
160,160,AUDUSD,H1,2021-07-12 19:00:00,2021-07-12T19:00:00,2257,0.74892,0.74895,0.74853,0.7487,0.74892,0.74895,0.74853,0.7487,0.74892,0.74895,0.74853,0.7487,-0.0013400000000000079,-0.0013400000000000079,-0.0013400000000000079,-0.00021999999999999797,7.00000000000145e-05
161,161,AUDUSD,H1,2021-07-12 20:00:00,2021-07-12T20:00:00,3501,0.74869,0.74903,0.74708,0.74713,0.74869,0.74903,0.74708,0.74713,0.74869,0.74903,0.74708,0.74713,0.0009500000000000064,0.0009500000000000064,0.0009500000000000064,-0.0015600000000000058,-0.00012000000000000899
162,162,AUDUSD,H1,2021-07-12 21:00:00,2021-07-12T21:00:00,2438,0.74713,0.74754,0.74701,0.74736,0.74713,0.74754,0.74701,0.74736,0.74713,0.74754,0.74701,0.74736,7.00000000000145e-05,7.00000000000145e-05,7.00000000000145e-05,0.0002300000000000635,0.00024999999999997247
163,163,AUDUSD,H1,2021-07-12 22:00:00,2021-07-12T22:00:00,1342,0.74736,0.74809,0.74733,0.74808,0.74736,0.74809,0.74733,0.74808,0.74736,0.74809,0.74733,0.74808,-0.00012000000000000899,-0.00012000000000000899,-0.00012000000000000899,0.0007199999999999429,-0.00023999999999990695
164,164,AUDUSD,H1,2021-07-12 23:00:00,2021-07-12T23:00:00,1125,0.74808,0.74818,0.74703,0.74743,0.74808,0.74818,0.74703,0.74743,0.74808,0.74818,0.74703,0.74743,0.00024999999999997247,0.00024999999999997247,0.00024999999999997247,-0.0006499999999999284,0.0011999999999999789
165,165,AUDUSD,H1,2021-07-13 00:00:00,2021-07-13T00:00:00,238,0.74743,0.74813,0.74709,0.74796,0.74743,0.74813,0.74709,0.74796,0.74743,0.74813,0.74709,0.74796,-0.00023999999999990695,-0.00023999999999990695,-0.00023999999999990695,0.0005299999999999194,0.0015399999999999858
166,166,AUDUSD,H1,2021-07-13 01:00:00,2021-07-13T01:00:00,654,0.74804,0.74819,0.7476,0.74768,0.74804,0.74819,0.7476,0.74768,0.74804,0.74819,0.7476,0.74768,0.0011999999999999789,0.0011999999999999789,0.0011999999999999789,-0.00036000000000002697,0.0011100000000000554
